Model,Task,Name,Dropout,WeightDecay,LearningRate,BatchSize,Epochs,Accuracy,Precision,Recall,F1,AUROC,AUPRC,Sensitivity,Specificity
"Fusion (Concat, Half)",effusion,VD0.2_TD0.1_LR1e-05_WD0.1_BS16_EP20,0.2,0.1,1e-05,16,20,0.9333333333333333,0.9332538182719414,0.9329721362229102,0.9331057069193784,0.9727863777089782,0.9753739415257516,0.9394736842105263,0.9264705882352942
"Fusion (Concat, Half)",edema,VD0.2_TD0.1_LR5e-05_WD0_BS16_EP20,0.2,0.0,5e-05,16,20,0.8875,0.8845329772699044,0.889421300481922,0.8861984385457908,0.9465797687088735,0.9371896524398438,0.9035369774919614,0.8753056234718827
"Fusion (Concat, Half)",effusion,VD0.2_TD0.1_LR5e-05_WD0_BS16_EP20,0.2,0.0,5e-05,16,20,0.9444444444444444,0.944406580129496,0.9441176470588235,0.9442547557661487,0.9770820433436532,0.9712784287926445,0.95,0.9382352941176471
"Fusion (Concat, Half)",edema,VD0.2_TD0.1_LR5e-05_WD0.01_BS16_EP20,0.2,0.01,5e-05,16,20,0.8833333333333333,0.8806349852447339,0.8822868104308996,0.8813968811772458,0.9574839424838245,0.946618879658216,0.8745980707395499,0.8899755501222494
"Fusion (Concat, Half)",effusion,VD0.2_TD0.1_LR5e-05_WD0.01_BS16_EP20,0.2,0.01,5e-05,16,20,0.9638888888888889,0.9643045515187242,0.9633126934984519,0.9637408867987387,0.984984520123839,0.9843057569668634,0.9736842105263158,0.9529411764705882
"Fusion (Concat, Half)",edema,VD0.2_TD0.1_LR5e-05_WD0.1_BS16_EP20,0.2,0.1,5e-05,16,20,0.9069444444444444,0.9069047619047619,0.9030692065189192,0.9047617167371806,0.9652355757513816,0.9568544778605843,0.8745980707395499,0.9315403422982885
"Fusion (Concat, Half)",effusion,VD0.2_TD0.1_LR5e-05_WD0.1_BS16_EP20,0.2,0.1,5e-05,16,20,0.9513888888888888,0.950961159724743,0.9519349845201239,0.9512986071788172,0.985015479876161,0.9875914923936402,0.9421052631578948,0.961764705882353
"Fusion (Concat, Half)",edema,VD0.2_TD0.1_LR0.0002_WD0_BS16_EP20,0.2,0.0,0.0002,16,20,0.9305555555555556,0.9282083713957792,0.9311708425380703,0.9295024439152776,0.9747560908497708,0.9703098559997323,0.9356913183279743,0.9266503667481663
"Fusion (Concat, Half)",effusion,VD0.2_TD0.1_LR0.0002_WD0_BS16_EP20,0.2,0.0,0.0002,16,20,0.9486111111111111,0.9481924732096638,0.9489938080495357,0.9485029315054194,0.9819814241486068,0.9845211416166763,0.9421052631578948,0.9558823529411765
"Fusion (Concat, Half)",edema,VD0.2_TD0.1_LR0.0002_WD0.01_BS16_EP20,0.2,0.01,0.0002,16,20,0.9291666666666667,0.9274497191804462,0.9284074560334594,0.9279116564417178,0.9769337809259506,0.9698349785328411,0.9228295819935691,0.9339853300733496
"Fusion (Concat, Half)",effusion,VD0.2_TD0.1_LR0.0002_WD0.01_BS16_EP20,0.2,0.01,0.0002,16,20,0.9583333333333334,0.959811279623805,0.9571207430340558,0.9580976325162371,0.9842414860681115,0.982187947734655,0.9789473684210527,0.9352941176470588
"Fusion (Concat, Half)",edema,VD0.2_TD0.1_LR0.0002_WD0.1_BS16_EP20,0.2,0.1,0.0002,16,20,0.9416666666666667,0.9405655704840448,0.9405655704840448,0.9405655704840448,0.9789070668794567,0.9764520691864269,0.932475884244373,0.9486552567237164
"Fusion (Concat, Half)",effusion,VD0.2_TD0.1_LR0.0002_WD0.1_BS16_EP20,0.2,0.1,0.0002,16,20,0.9472222222222222,0.9489337822671156,0.9458204334365325,0.9469010060862004,0.9828637770897832,0.9809700181724621,0.9710526315789474,0.9205882352941176
"Fusion (Concat, Half)",edema,VD0.2_TD0.2_LR1e-05_WD0_BS16_EP20,0.2,0.0,1e-05,16,20,0.8541666666666666,0.8509967705875047,0.8554587693299476,0.8524794573741734,0.9263044520790258,0.8850947354986,0.864951768488746,0.8459657701711492
"Fusion (Concat, Half)",effusion,VD0.2_TD0.2_LR1e-05_WD0_BS16_EP20,0.2,0.0,1e-05,16,20,0.8916666666666667,0.8917036393534175,0.8908668730650156,0.8912226603962161,0.9505340557275541,0.9515907866142983,0.9052631578947369,0.8764705882352941
"Fusion (Concat, Half)",edema,VD0.2_TD0.2_LR1e-05_WD0.01_BS16_EP20,0.2,0.01,1e-05,16,20,0.8527777777777777,0.849561050352176,0.8515397133625264,0.8504409171075837,0.9332777773410169,0.902337502205065,0.842443729903537,0.8606356968215159
"Fusion (Concat, Half)",effusion,VD0.2_TD0.2_LR1e-05_WD0.01_BS16_EP20,0.2,0.01,1e-05,16,20,0.8680555555555556,0.8676544372486511,0.8686532507739938,0.8678697473878196,0.9422600619195047,0.9430486201509755,0.8578947368421053,0.8794117647058823
"Fusion (Concat, Half)",edema,VD0.2_TD0.2_LR1e-05_WD0.1_BS16_EP20,0.2,0.1,1e-05,16,20,0.8305555555555556,0.8270468030550583,0.8288980259278769,0.8278659611992946,0.9147398957538975,0.8878766490519471,0.8167202572347267,0.8410757946210269
"Fusion (Concat, Half)",effusion,VD0.2_TD0.2_LR1e-05_WD0.1_BS16_EP20,0.2,0.1,1e-05,16,20,0.9222222222222223,0.9218764471612485,0.9230650154798762,0.9221206666100084,0.9720975232198142,0.9754093180246537,0.9078947368421053,0.9382352941176471
"Fusion (Concat, Half)",edema,VD0.2_TD0.2_LR5e-05_WD0_BS16_EP20,0.2,0.0,5e-05,16,20,0.9097222222222222,0.9081431943351692,0.9078255332196008,0.9079825166781688,0.9698897003907264,0.963094518871257,0.8938906752411575,0.921760391198044
"Fusion (Concat, Half)",effusion,VD0.2_TD0.2_LR5e-05_WD0_BS16_EP20,0.2,0.0,5e-05,16,20,0.9541666666666667,0.9542461126046904,0.9537925696594427,0.9540026057446409,0.9852941176470589,0.9858457675799319,0.9605263157894737,0.9470588235294117
"Fusion (Concat, Half)",edema,VD0.2_TD0.2_LR5e-05_WD0.01_BS16_EP20,0.2,0.01,5e-05,16,20,0.8972222222222223,0.8955188623532468,0.8948969724604754,0.8952006294256492,0.9682308823182572,0.9586801951836461,0.8778135048231511,0.9119804400977995
"Fusion (Concat, Half)",effusion,VD0.2_TD0.2_LR5e-05_WD0.01_BS16_EP20,0.2,0.01,5e-05,16,20,0.9541666666666667,0.9546406871988267,0.9534829721362229,0.9539705264136724,0.9860835913312693,0.9881150296707427,0.9657894736842105,0.9411764705882353
"Fusion (Concat, Half)",edema,VD0.2_TD0.2_LR5e-05_WD0.1_BS16_EP20,0.2,0.1,5e-05,16,20,0.8861111111111111,0.8860233541084604,0.88126478981753,0.883286943319838,0.9609430891752293,0.9533463699641527,0.8456591639871383,0.9168704156479217
"Fusion (Concat, Half)",effusion,VD0.2_TD0.2_LR5e-05_WD0.1_BS16_EP20,0.2,0.1,5e-05,16,20,0.9458333333333333,0.9464930606792534,0.944969040247678,0.9455812898862207,0.9839318885448916,0.9864054936361959,0.9605263157894737,0.9294117647058824
"Fusion (Concat, Half)",edema,VD0.2_TD0.2_LR0.0002_WD0_BS16_EP20,0.2,0.0,0.0002,16,20,0.9472222222222222,0.946542886164458,0.945840769188437,0.9461841070023603,0.9823504901768095,0.9761699770729161,0.9356913183279743,0.9559902200488998
"Fusion (Concat, Half)",effusion,VD0.2_TD0.2_LR0.0002_WD0_BS16_EP20,0.2,0.0,0.0002,16,20,0.9527777777777777,0.9545454545454546,0.9513931888544892,0.9524903738666004,0.9831501547987617,0.981119265196402,0.9763157894736842,0.9264705882352942
"Fusion (Concat, Half)",edema,VD0.2_TD0.2_LR0.0002_WD0.01_BS16_EP20,0.2,0.01,0.0002,16,20,0.9319444444444445,0.9296157059314953,0.9366307911225717,0.931349980833257,0.9798268854314892,0.9766112738315338,0.9710610932475884,0.902200488997555
"Fusion (Concat, Half)",effusion,VD0.2_TD0.2_LR0.0002_WD0.01_BS16_EP20,0.2,0.01,0.0002,16,20,0.9541666666666667,0.9548808238647395,0.9533281733746131,0.9539533991344944,0.9821981424148607,0.9812526531643357,0.968421052631579,0.9382352941176471
"Fusion (Concat, Half)",edema,VD0.2_TD0.2_LR0.0002_WD0.1_BS16_EP20,0.2,0.1,0.0002,16,20,0.9444444444444444,0.9426305860619486,0.9445514508761861,0.943522324370117,0.9821618094481874,0.9781864249331725,0.9453376205787781,0.9437652811735942
"Fusion (Concat, Half)",effusion,VD0.2_TD0.2_LR0.0002_WD0.1_BS16_EP20,0.2,0.1,0.0002,16,20,0.9597222222222223,0.959536208110555,0.9596749226006192,0.9596036983510647,0.985061919504644,0.9840589098660809,0.9605263157894737,0.9588235294117647
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.2_LR5e-05_WD0_BS16_EP20,0.1,0.0,5e-05,16,20,0.8576388888888888,0.8572579791536435,0.8515809872719126,0.8538786747508587,0.938281747498015,0.9222680308500557,0.8070739549839229,0.8960880195599022
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.2_LR5e-05_WD0_BS16_EP20,0.1,0.0,5e-05,16,20,0.9263888888888889,0.9267038564152317,0.9255939882218382,0.9260602678571428,0.9760004954336883,0.9775546258712983,0.9395532194480947,0.9116347569955817
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.2_LR0.0002_WD0.1_BS16_EP20,0.2,0.1,0.0002,16,20,0.9229166666666667,0.9265091731590852,0.9169352746483856,0.9206572581185584,0.9799015715532355,0.9727605998625266,0.8729903536977492,0.960880195599022
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.2_LR0.0002_WD0.1_BS16_EP20,0.2,0.1,0.0002,16,20,0.95625,0.9558550724637682,0.9565440790836025,0.9561433829056847,0.9852898770898689,0.9828278308072401,0.9513797634691196,0.9617083946980854
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.1_LR1e-05_WD0.1_BS16_EP20,0.2,0.1,1e-05,16,20,0.8,0.7974495595888981,0.8023883835564745,0.7983052034456195,0.906422220300474,0.882156788136578,0.819935691318328,0.784841075794621
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.1_LR1e-05_WD0.1_BS16_EP20,0.2,0.1,1e-05,16,20,0.9229166666666667,0.9224393692392086,0.9232609987246454,0.9227494320024396,0.9714699865884553,0.9740490314059992,0.9172141918528253,0.9293078055964654
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.2_LR0.0002_WD0.01_BS16_EP20,0.2,0.01,0.0002,16,20,0.9368055555555556,0.9403663651736442,0.9314715524493117,0.9350154402798145,0.9809727277730171,0.9741288157631282,0.8922829581993569,0.9706601466992665
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.2_LR0.0002_WD0.01_BS16_EP20,0.2,0.01,0.0002,16,20,0.9583333333333334,0.9592172985491928,0.9574043145307217,0.9581232224180349,0.9864762085388771,0.9842786440241168,0.973718791064389,0.9410898379970545
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.2_LR5e-05_WD0.01_BS16_EP20,0.1,0.01,5e-05,16,20,0.90625,0.9046662823027987,0.9041914637693693,0.9044247317722378,0.9656463494209861,0.9577770545341038,0.8890675241157556,0.9193154034229829
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.2_LR5e-05_WD0.01_BS16_EP20,0.1,0.01,5e-05,16,20,0.9319444444444445,0.9344354275861125,0.930056761992495,0.9314360341731511,0.9745345148910722,0.9729171042469256,0.9632063074901446,0.8969072164948454
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.2_LR0.0002_WD0_BS16_EP20,0.2,0.0,0.0002,16,20,0.9388888888888889,0.9382013617450511,0.9371575248233084,0.9376622149984553,0.9793679588676012,0.9721485837627829,0.9244372990353698,0.9498777506112469
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.2_LR0.0002_WD0_BS16_EP20,0.2,0.0,0.0002,16,20,0.9458333333333333,0.9457224373108329,0.9471647065426276,0.9457827137991489,0.9858385311939372,0.9809962579969611,0.923784494086728,0.9705449189985272
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.1_LR1e-05_WD0_BS16_EP20,0.2,0.0,1e-05,16,20,0.8465277777777778,0.8434676930501362,0.8441123750972885,0.843779376658899,0.9224758056274027,0.8963527119403691,0.8263665594855305,0.8618581907090465
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.1_LR1e-05_WD0_BS16_EP20,0.2,0.0,1e-05,16,20,0.8722222222222222,0.8729772760167898,0.8740282435908104,0.8721805526878941,0.9445133621949261,0.9501245147159805,0.8423127463863338,0.9057437407952872
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.1_LR1e-05_WD0_BS16_EP20,0.1,0.0,1e-05,16,20,0.8486111111111111,0.8455570895171158,0.8463313390828544,0.8459288343558282,0.923513549634824,0.8979383155413545,0.8295819935691319,0.863080684596577
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.1_LR1e-05_WD0_BS16_EP20,0.1,0.0,1e-05,16,20,0.8715277777777778,0.8723443675889329,0.8733712133674202,0.8714890435244034,0.9430289964177823,0.9487739094735108,0.8409986859395532,0.9057437407952872
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.1_LR1e-05_WD0.01_BS16_EP20,0.2,0.01,1e-05,16,20,0.8506944444444444,0.8474845239551122,0.851824699879716,0.8489442933291048,0.9305301142304577,0.9001821989398241,0.860128617363344,0.843520782396088
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.1_LR1e-05_WD0.01_BS16_EP20,0.2,0.01,1e-05,16,20,0.8520833333333333,0.8525467875747637,0.8536254714845013,0.8520147502773034,0.9309082886443115,0.9287142912507276,0.8265440210249672,0.8807069219440353
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.1_LR5e-05_WD0_BS16_EP20,0.2,0.0,5e-05,16,20,0.8923611111111112,0.8936645244190213,0.8865734007342825,0.8894159905864867,0.9557288186227879,0.9437173199886894,0.8440514469453376,0.9290953545232273
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.1_LR5e-05_WD0_BS16_EP20,0.2,0.0,5e-05,16,20,0.9034722222222222,0.9041345196615231,0.9022457080153816,0.9029562561361406,0.9660782746521804,0.9664349369837504,0.923784494086728,0.8807069219440353
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.1_LR1e-05_WD0.01_BS16_EP20,0.1,0.01,1e-05,16,20,0.8479166666666667,0.844880147366067,0.8455274805619541,0.8451931379561037,0.9232619753299948,0.8970713100269042,0.8279742765273312,0.863080684596577
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.1_LR1e-05_WD0.01_BS16_EP20,0.1,0.01,1e-05,16,20,0.8715277777777778,0.8723443675889329,0.8733712133674202,0.8714890435244034,0.9431915605967653,0.94871068292224,0.8409986859395532,0.9057437407952872
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.1_LR5e-05_WD0.01_BS16_EP20,0.2,0.01,5e-05,16,20,0.89375,0.8927429291321141,0.8902998451245686,0.8914187175560931,0.9497460671860627,0.9376088194740781,0.864951768488746,0.9156479217603912
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.1_LR5e-05_WD0.01_BS16_EP20,0.2,0.01,5e-05,16,20,0.9423611111111111,0.9419030404152762,0.9428480470042712,0.9422434309876171,0.9813109252804717,0.9829307711154307,0.9342969776609724,0.9513991163475699
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.1_LR1e-05_WD0.1_BS16_EP20,0.1,0.1,1e-05,16,20,0.8520833333333333,0.8488821724115843,0.8532398053443817,0.8503494626934852,0.9306165928977429,0.9008049999879426,0.8617363344051447,0.8447432762836186
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.1_LR1e-05_WD0.1_BS16_EP20,0.1,0.1,1e-05,16,20,0.8520833333333333,0.8525467875747637,0.8536254714845013,0.8520147502773034,0.931036017642084,0.929106376224028,0.8265440210249672,0.8807069219440353
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.1_LR5e-05_WD0.1_BS16_EP20,0.2,0.1,5e-05,16,20,0.9131944444444444,0.9147761882602938,0.9081852058585367,0.9109016309456456,0.9719769809511081,0.9638695200529783,0.8713826366559485,0.9449877750611247
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.1_LR5e-05_WD0.1_BS16_EP20,0.2,0.1,5e-05,16,20,0.9375,0.9383649119123847,0.9364238590026688,0.9371722875492539,0.9770745801876844,0.9736966762537118,0.9553219448094612,0.9175257731958762
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.1_LR5e-05_WD0_BS16_EP20,0.1,0.0,5e-05,16,20,0.8930555555555556,0.8926190476190476,0.8889181518722631,0.8905470475934762,0.9547657607371126,0.9430285783209043,0.8585209003215434,0.9193154034229829
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.1_LR5e-05_WD0_BS16_EP20,0.1,0.0,5e-05,16,20,0.9097222222222222,0.911730055740184,0.907841592819308,0.9090695365460801,0.9661421391510666,0.9664496114728189,0.9408672798948752,0.8748159057437408
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.1_LR0.0002_WD0_BS16_EP20,0.2,0.0,0.0002,16,20,0.9305555555555556,0.9298530652806587,0.9284742804581797,0.9291333002622069,0.979891744431953,0.9732848813295232,0.9131832797427653,0.9437652811735942
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.1_LR0.0002_WD0_BS16_EP20,0.2,0.0,0.0002,16,20,0.9493055555555555,0.9489216601955986,0.9502118172546394,0.949231493667218,0.9859788395627024,0.9858750075058375,0.9342969776609724,0.9661266568483063
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.1_LR5e-05_WD0.01_BS16_EP20,0.1,0.01,5e-05,16,20,0.8958333333333334,0.8951250039608353,0.8921335859558644,0.8934808295081773,0.9522480522645619,0.9390963684601259,0.864951768488746,0.9193154034229829
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.1_LR5e-05_WD0.01_BS16_EP20,0.1,0.01,5e-05,16,20,0.9423611111111111,0.9419037063925424,0.9429273938059177,0.9422505751025183,0.9815005834892853,0.9829468364877905,0.9329829172141918,0.9528718703976435
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.1_LR0.0002_WD0.01_BS16_EP20,0.2,0.01,0.0002,16,20,0.9291666666666667,0.9338173018753781,0.9228217202965432,0.927001494958491,0.9817962405364822,0.9772054705268194,0.8762057877813505,0.969437652811736
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.1_LR0.0002_WD0.01_BS16_EP20,0.2,0.01,0.0002,16,20,0.9576388888888889,0.9572463768115942,0.9579374863320296,0.9575356564642343,0.9869580952122914,0.9849169016910214,0.9526938239159002,0.9631811487481591
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.1_LR5e-05_WD0.1_BS16_EP20,0.1,0.1,5e-05,16,20,0.9118055555555555,0.9135852451641926,0.9065774888167359,0.9094344556138207,0.9717116486764834,0.9637510915988508,0.8681672025723473,0.9449877750611247
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.1_LR5e-05_WD0.1_BS16_EP20,0.1,0.1,5e-05,16,20,0.9347222222222222,0.9355657026889903,0.9336370445058146,0.9343799447736651,0.976083712811025,0.9716531592694445,0.9526938239159002,0.914580265095729
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.1_LR0.0002_WD0.1_BS16_EP20,0.2,0.1,0.0002,16,20,0.9368055555555556,0.9400686063729389,0.9316641640264467,0.9350461056660674,0.9833626836688967,0.9790052050629188,0.8938906752411575,0.969437652811736
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.1_LR0.0002_WD0.1_BS16_EP20,0.2,0.1,0.0002,16,20,0.95625,0.9559221566610729,0.9563853854803095,0.9561309977151562,0.9890830412661427,0.9898992601111776,0.9540078843626807,0.9587628865979382
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.1_LR0.0002_WD0_BS16_EP20,0.1,0.0,0.0002,16,20,0.9361111111111111,0.9340796019900497,0.9362534296653275,0.9350739729357268,0.9807005165134947,0.9732257503961013,0.9372990353697749,0.9352078239608802
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.1_LR0.0002_WD0_BS16_EP20,0.1,0.0,0.0002,16,20,0.9430555555555555,0.9427238996756573,0.9440605048391872,0.9429812023394705,0.9873857938260447,0.9867942489062869,0.926412614980289,0.9617083946980854
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.2_LR1e-05_WD0_BS16_EP20,0.2,0.0,1e-05,16,20,0.8361111111111111,0.8367016227978794,0.8430333571804809,0.8354394093173525,0.9286079293076204,0.8960034368031347,0.8938906752411575,0.7921760391198044
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.2_LR1e-05_WD0_BS16_EP20,0.2,0.0,1e-05,16,20,0.8555555555555555,0.8550082935711789,0.855799767378401,0.8552696684809501,0.9338750849107542,0.9328810645791943,0.8515111695137977,0.8600883652430045
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.1_LR0.0002_WD0.01_BS16_EP20,0.1,0.01,0.0002,16,20,0.9409722222222222,0.9391608966566243,0.9409173814259546,0.9399816120134845,0.9825588251479964,0.9762140405329041,0.9405144694533762,0.941320293398533
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.1_LR0.0002_WD0.01_BS16_EP20,0.1,0.01,0.0002,16,20,0.9583333333333334,0.959507949628045,0.9572456209274287,0.9581063284657801,0.9880824974502582,0.9875503066243416,0.9763469119579501,0.9381443298969072
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.2_LR1e-05_WD0.01_BS16_EP20,0.2,0.01,1e-05,16,20,0.83125,0.8287185188765891,0.834131950722883,0.829798079780691,0.9184388242045929,0.8922628054542778,0.8553054662379421,0.812958435207824
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.2_LR1e-05_WD0.01_BS16_EP20,0.2,0.01,1e-05,16,20,0.8902777777777777,0.8898794495423494,0.890000174175906,0.889938080495356,0.9560573541905756,0.9600266459359889,0.8948751642575559,0.8851251840942562
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.1_LR0.0002_WD0.1_BS16_EP20,0.1,0.1,0.0002,16,20,0.9479166666666666,0.9470103165755339,0.9468372392864723,0.9469232958077758,0.983085558848733,0.9782695632409981,0.9389067524115756,0.9547677261613692
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.1_LR0.0002_WD0.1_BS16_EP20,0.1,0.1,0.0002,16,20,0.9597222222222223,0.9596612919150287,0.9595118429939677,0.9595846979304578,0.9874148231437203,0.9845170745485249,0.9632063074901446,0.9558173784977909
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.2_LR1e-05_WD0.1_BS16_EP20,0.2,0.1,1e-05,16,20,0.8472222222222222,0.8442150297619048,0.8491536883151598,0.8456353993891684,0.9282521875171974,0.9044201565984333,0.8633440514469454,0.8349633251833741
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.2_LR1e-05_WD0.1_BS16_EP20,0.2,0.1,1e-05,16,20,0.8652777777777778,0.864739006129775,0.8651568841091579,0.86492105889202,0.9377398547372944,0.9375415356067347,0.8672798948751642,0.8630338733431517
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.2_LR1e-05_WD0_BS16_EP20,0.1,0.0,1e-05,16,20,0.8493055555555555,0.8471761027310429,0.8450164702552693,0.8459990961416485,0.9215579524996265,0.8950856450173443,0.8135048231511254,0.8765281173594132
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.2_LR1e-05_WD0_BS16_EP20,0.1,0.0,1e-05,16,20,0.8770833333333333,0.8775516110360795,0.878706801956189,0.8770263417797309,0.9463499503598668,0.951129995627479,0.8501971090670171,0.9072164948453608
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.2_LR5e-05_WD0_BS16_EP20,0.2,0.0,5e-05,16,20,0.8576388888888888,0.8641968296586977,0.8465730862664015,0.851919552989675,0.9428100849849449,0.9266288778295743,0.7652733118971061,0.9278728606356969
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.2_LR5e-05_WD0_BS16_EP20,0.2,0.0,5e-05,16,20,0.9180555555555555,0.9177389679209254,0.9178683191444479,0.9178018575851393,0.973105304817512,0.9744183908809503,0.9211563731931669,0.914580265095729
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.2_LR1e-05_WD0.01_BS16_EP20,0.1,0.01,1e-05,16,20,0.8527777777777777,0.8495639139788287,0.853851052288147,0.851029442765793,0.9298913513471018,0.9004073356409457,0.8617363344051447,0.8459657701711492
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.2_LR1e-05_WD0.01_BS16_EP20,0.1,0.01,1e-05,16,20,0.8506944444444444,0.8512665555246828,0.8523114110377207,0.8506338652974128,0.9301961027173375,0.9277794141884682,0.823915900131406,0.8807069219440353
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.2_LR5e-05_WD0.1_BS16_EP20,0.2,0.1,5e-05,16,20,0.88125,0.8793939393939394,0.8783343422511183,0.8788422109721997,0.9555381724699095,0.9426653124563132,0.8569131832797428,0.8997555012224939
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.2_LR5e-05_WD0.1_BS16_EP20,0.2,0.1,5e-05,16,20,0.9159722222222222,0.9209032975526654,0.9131200904166481,0.9150873468743285,0.9664575910698078,0.9678671157430533,0.9632063074901446,0.8630338733431517
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.2_LR1e-05_WD0.1_BS16_EP20,0.1,0.1,1e-05,16,20,0.8666666666666667,0.8639123340968278,0.8647277101235074,0.8643042944785275,0.9373206550365961,0.9134327313898515,0.8504823151125402,0.8789731051344744
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.2_LR1e-05_WD0.1_BS16_EP20,0.1,0.1,1e-05,16,20,0.8479166666666667,0.8524976894819003,0.851349572978737,0.8478954676842982,0.9297258277709937,0.9218698429907697,0.7910643889618922,0.9116347569955817
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.2_LR5e-05_WD0.1_BS16_EP20,0.1,0.1,5e-05,16,20,0.8694444444444445,0.8702085004009623,0.8629352432015975,0.8657779346698689,0.9454339263673457,0.9309360237578216,0.815112540192926,0.910757946210269
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.2_LR5e-05_WD0.1_BS16_EP20,0.1,0.1,5e-05,16,20,0.9111111111111111,0.9109368191721132,0.9106632424973728,0.910792932353243,0.9740400488466653,0.9755297151318347,0.9185282522996058,0.9027982326951399
"Fusion (XAttn, Full)",edema,CA_VD0.2_TD0.2_LR5e-05_WD0.01_BS16_EP20,0.2,0.01,5e-05,16,20,0.8611111111111112,0.8631692150948889,0.8530963293736586,0.8567232609785802,0.944710650240961,0.9299214798155845,0.7942122186495176,0.9119804400977995
"Fusion (XAttn, Full)",effusion,CA_VD0.2_TD0.2_LR5e-05_WD0.01_BS16_EP20,0.2,0.01,5e-05,16,20,0.9159722222222222,0.9156272487407051,0.9158178816726306,0.9157185568640956,0.9732175515125242,0.9748622472917964,0.9185282522996058,0.9131075110456554
"Fusion (XAttn, Full)",edema,CA_VD0.1_TD0.2_LR0.0002_WD0.1_BS16_EP20,0.1,0.1,0.0002,16,20,0.9395833333333333,0.9389948263118995,0.9377687717670736,0.938358317863049,0.9802985872530444,0.9761718116515777,0.9244372990353698,0.9511002444987775
"Fusion (XAttn, Full)",effusion,CA_VD0.1_TD0.2_LR0.0002_WD0.1_BS16_EP20,0.1,0.1,0.0002,16,20,0.9493055555555555,0.9538380804880542,0.9468792515854846,0.9488287618186235,0.9798642976163059,0.97226771663606,0.9894875164257556,0.9042709867452136
